venda_id,data,cliente_id,produto_id,quantidade,valor_total,custo_total,lucro,forma_pagamento,canal_venda
1870,2026-02-21,17,19,1,6.5,4.23,2.27,Pix,App
1871,2026-01-07,280,20,1,3.2,2.18,1.02,Débito,App
1872,2026-05-01,99,4,3,56.7,39.69,17.01,Crédito,Loja Física
1873,2026-01-16,79,17,1,16.9,10.14,6.76,Pix,Loja Física
1874,2026-04-24,16,7,2,11.2,8.96,2.24,Débito,Delivery
1875,2025-09-27,65,24,3,68.7,48.09,20.61,Pix,Marketplace
1876,2025-10-27,179,3,5,26.0,21.3,4.7,Pix,Marketplace
1877,2026-03-15,254,26,4,39.6,27.72,11.88,Dinheiro,Delivery
1878,2025-11-09,102,6,4,31.2,25.6,5.6,Dinheiro,Loja Física
1879,2026-02-02,160,26,1,9.9,6.93,2.97,Débito,Marketplace
1880,2025-12-25,229,29,5,34.5,22.45,12.05,Pix,App
1881,2026-02-12,197,4,3,56.7,39.69,17.01,Débito,App
1882,2025-12-10,33,29,5,34.5,22.45,12.05,Débito,Loja Física
1883,2026-01-14,210,9,2,25.8,16.76,9.04,Pix,Marketplace
1884,2025-09-13,93,4,3,56.7,39.69,17.01,Dinheiro,Delivery
1885,2025-12-06,38,8,2,19.0,13.68,5.32,Pix,App
1886,2025-10-13,161,25,1,18.9,13.61,5.29,Crédito,App
1887,2026-03-01,169,1,2,57.8,45.08,12.72,Dinheiro,App
1888,2026-04-24,288,8,1,9.5,6.84,2.66,Dinheiro,App
1889,2026-02-07,270,7,1,5.6,4.48,1.12,Crédito,App
1890,2026-03-08,39,20,5,16.0,10.9,5.1,Dinheiro,Marketplace
1891,2025-11-26,164,27,2,25.0,17.0,8.0,Débito,Loja Física
1892,2026-03-30,256,16,1,18.9,13.8,5.1,Pix,Marketplace
1893,2025-10-06,232,4,2,37.8,26.46,11.34,Pix,Marketplace
1894,2025-11-05,11,19,4,26.0,16.92,9.08,Crédito,Loja Física
1895,2026-04-27,146,15,1,4.2,3.02,1.18,Dinheiro,Loja Física
1896,2026-04-23,271,18,1,17.9,11.1,6.8,Pix,Loja Física
1897,2025-09-23,49,16,4,75.6,55.2,20.4,Pix,App
1898,2025-11-26,178,25,5,94.5,68.05,26.45,Crédito,App
1899,2026-01-10,25,20,3,9.6,6.54,3.06,Pix,Marketplace
1900,2026-01-10,63,28,2,27.8,21.12,6.68,Crédito,Loja Física
1901,2025-11-02,6,2,2,17.8,13.36,4.44,Crédito,App
1902,2026-04-14,224,23,1,24.9,17.93,6.97,Débito,Loja Física
1903,2025-10-24,189,24,5,114.5,80.15,34.35,Crédito,Loja Física
1904,2025-11-11,23,29,1,6.9,4.49,2.41,Crédito,App
1905,2025-09-25,169,9,5,64.5,41.9,22.6,Dinheiro,App
1906,2026-03-03,71,6,5,39.0,32.0,7.0,Dinheiro,Loja Física
1907,2025-10-08,76,11,5,22.5,15.3,7.2,Dinheiro,Marketplace
1908,2026-02-24,268,4,4,75.6,52.92,22.68,Débito,Marketplace
1909,2026-02-22,144,16,2,37.8,27.6,10.2,Dinheiro,Delivery
1910,2025-09-29,152,9,1,12.9,8.38,4.52,Pix,Delivery
1911,2026-02-21,106,21,1,16.9,13.18,3.72,Crédito,Marketplace
1912,2025-09-21,7,7,2,11.2,8.96,2.24,Dinheiro,Marketplace
1913,2025-10-24,54,16,3,56.7,41.4,15.3,Débito,App
1914,2026-03-19,233,10,2,6.4,4.8,1.6,Crédito,Delivery
1915,2025-11-01,187,30,5,44.5,31.15,13.35,Dinheiro,Delivery
1916,2026-03-24,97,13,1,14.9,10.43,4.47,Pix,Marketplace
1917,2025-10-18,158,22,5,214.5,160.85,53.65,Crédito,Delivery
1918,2026-01-02,55,29,1,6.9,4.49,2.41,Débito,Loja Física
1919,2026-04-22,96,15,2,8.4,6.04,2.36,Crédito,Marketplace
1920,2026-02-22,232,17,2,33.8,20.28,13.52,Pix,Loja Física
1921,2026-05-01,44,18,2,35.8,22.2,13.6,Dinheiro,Delivery
1922,2025-10-14,258,13,4,59.6,41.72,17.88,Pix,Loja Física
1923,2025-12-27,190,9,1,12.9,8.38,4.52,Crédito,Marketplace
1924,2026-03-12,217,30,2,17.8,12.46,5.34,Pix,Delivery
1925,2025-12-18,142,6,6,46.8,38.4,8.4,Dinheiro,Marketplace
1926,2025-10-03,26,22,2,85.8,64.34,21.46,Crédito,Delivery
1927,2025-10-05,19,2,5,44.5,33.4,11.1,Pix,Delivery
1928,2025-09-22,52,18,3,53.7,33.3,20.4,Débito,Marketplace
1929,2025-12-15,52,13,2,29.8,20.86,8.94,Pix,Marketplace
1930,2025-10-28,105,6,3,23.4,19.2,4.2,Pix,App
1931,2026-03-12,49,1,2,57.8,45.08,12.72,Dinheiro,App
1932,2026-04-12,123,30,1,8.9,6.23,2.67,Pix,Loja Física
1933,2025-10-18,171,6,4,31.2,25.6,5.6,Débito,Loja Física
1934,2026-02-23,220,16,2,37.8,27.6,10.2,Crédito,Delivery
1935,2025-11-12,40,29,2,13.8,8.98,4.82,Crédito,App
1936,2026-01-05,1,19,3,19.5,12.69,6.81,Débito,Marketplace
1937,2025-10-04,9,2,5,44.5,33.4,11.1,Pix,Delivery
1938,2026-01-18,86,17,1,16.9,10.14,6.76,Crédito,Loja Física
1939,2025-11-22,172,26,5,49.5,34.65,14.85,Dinheiro,App
1940,2026-01-23,250,9,2,25.8,16.76,9.04,Pix,Marketplace
1941,2025-09-09,181,27,3,37.5,25.5,12.0,Pix,Marketplace
1942,2025-10-04,266,9,1,12.9,8.38,4.52,Débito,Marketplace
1943,2026-04-13,73,8,2,19.0,13.68,5.32,Dinheiro,Loja Física
1944,2025-11-07,221,19,4,26.0,16.92,9.08,Débito,Loja Física
1945,2025-10-25,194,30,1,8.9,6.23,2.67,Pix,Marketplace
1946,2026-04-18,90,17,2,33.8,20.28,13.52,Pix,App
1947,2025-12-15,214,19,4,26.0,16.92,9.08,Pix,Delivery
1948,2025-09-16,267,19,3,19.5,12.69,6.81,Crédito,Marketplace
1949,2026-03-28,291,15,3,12.6,9.06,3.54,Pix,Loja Física
1950,2025-09-08,76,16,4,75.6,55.2,20.4,Débito,App
1951,2026-02-12,84,18,2,35.8,22.2,13.6,Dinheiro,App
1952,2025-09-22,151,26,1,9.9,6.93,2.97,Dinheiro,Loja Física
1953,2025-10-31,64,10,1,3.2,2.4,0.8,Dinheiro,App
1954,2025-09-07,181,14,1,8.5,5.69,2.81,Crédito,App
1955,2025-10-11,146,12,5,14.0,9.1,4.9,Débito,Loja Física
1956,2026-03-07,74,9,2,25.8,16.76,9.04,Dinheiro,Loja Física
1957,2025-11-19,17,8,5,47.5,34.2,13.3,Pix,Delivery
1958,2026-04-01,198,22,3,128.7,96.51,32.19,Dinheiro,Loja Física
1959,2026-04-22,155,9,3,38.7,25.14,13.56,Pix,Delivery
1960,2026-01-28,166,14,4,34.0,22.76,11.24,Débito,Delivery
1961,2025-11-09,214,5,6,29.4,22.92,6.48,Débito,App
1962,2025-11-23,153,3,6,31.2,25.56,5.64,Dinheiro,Delivery
1963,2025-12-11,224,26,1,9.9,6.93,2.97,Débito,Marketplace
1964,2026-03-02,258,11,3,13.5,9.18,4.32,Dinheiro,App
1965,2025-12-24,216,15,5,21.0,15.1,5.9,Dinheiro,Loja Física
1966,2026-04-27,14,18,3,53.7,33.3,20.4,Crédito,Delivery
1967,2026-02-10,155,30,1,8.9,6.23,2.67,Pix,Delivery
1968,2026-02-11,290,18,2,35.8,22.2,13.6,Crédito,Marketplace
1969,2025-10-08,4,13,4,59.6,41.72,17.88,Dinheiro,Loja Física
1970,2025-09-27,139,2,1,8.9,6.68,2.22,Pix,Loja Física
1971,2026-04-04,290,10,3,9.6,7.2,2.4,Pix,Loja Física
1972,2025-10-07,300,24,5,114.5,80.15,34.35,Crédito,Delivery
1973,2026-01-16,288,5,3,14.7,11.46,3.24,Débito,Delivery
1974,2026-04-23,80,22,2,85.8,64.34,21.46,Pix,Loja Física
1975,2026-03-31,103,16,1,18.9,13.8,5.1,Crédito,Loja Física
1976,2025-10-15,62,20,5,16.0,10.9,5.1,Crédito,Delivery
1977,2025-10-28,243,4,1,18.9,13.23,5.67,Dinheiro,Marketplace
1978,2025-09-20,63,30,3,26.7,18.69,8.01,Dinheiro,Marketplace
1979,2025-10-23,121,27,5,62.5,42.5,20.0,Pix,Marketplace
1980,2026-04-13,64,22,3,128.7,96.51,32.19,Débito,Loja Física
1981,2025-10-23,124,5,2,9.8,7.64,2.16,Débito,Marketplace
1982,2026-01-06,149,10,1,3.2,2.4,0.8,Dinheiro,App
1983,2026-02-23,201,9,3,38.7,25.14,13.56,Crédito,Marketplace
1984,2025-12-21,218,27,2,25.0,17.0,8.0,Crédito,App
1985,2026-01-01,289,4,3,56.7,39.69,17.01,Crédito,App
1986,2025-09-14,228,21,1,16.9,13.18,3.72,Pix,Delivery
1987,2026-01-03,235,29,2,13.8,8.98,4.82,Crédito,Delivery
1988,2025-12-06,258,17,2,33.8,20.28,13.52,Pix,Marketplace
1989,2026-01-15,90,3,1,5.2,4.26,0.94,Pix,App
1990,2026-01-01,72,23,2,49.8,35.86,13.94,Pix,Marketplace
1991,2025-09-23,248,30,4,35.6,24.92,10.68,Dinheiro,Delivery
1992,2026-01-31,260,23,4,99.6,71.72,27.88,Pix,Delivery
1993,2026-03-03,298,11,3,13.5,9.18,4.32,Dinheiro,Loja Física
1994,2025-09-17,82,1,2,57.8,45.08,12.72,Crédito,Loja Física
1995,2026-01-11,244,30,2,17.8,12.46,5.34,Débito,Delivery
1996,2025-10-02,90,29,4,27.6,17.96,9.64,Dinheiro,Loja Física
1997,2025-09-21,129,20,1,3.2,2.18,1.02,Crédito,Loja Física
1998,2025-12-28,192,25,6,113.4,81.66,31.74,Crédito,Delivery
1999,2025-11-27,231,4,5,94.5,66.15,28.35,Débito,Delivery
2000,2025-10-26,252,9,4,51.6,33.52,18.08,Pix,Delivery
2001,2025-10-27,83,24,4,91.6,64.12,27.48,Débito,Loja Física
2002,2026-02-02,50,1,1,28.9,22.54,6.36,Crédito,Delivery
2003,2026-04-22,185,1,3,86.7,67.62,19.08,Crédito,App
2004,2025-10-23,271,22,4,171.6,128.68,42.92,Débito,Delivery
2005,2026-01-30,243,27,4,50.0,34.0,16.0,Pix,App
2006,2026-02-11,287,29,1,6.9,4.49,2.41,Crédito,Marketplace
2007,2025-12-24,193,21,1,16.9,13.18,3.72,Crédito,Delivery
2008,2026-03-25,153,17,1,16.9,10.14,6.76,Crédito,Marketplace
2009,2025-11-04,277,2,4,35.6,26.72,8.88,Crédito,Delivery
2010,2026-04-04,129,10,3,9.6,7.2,2.4,Pix,Loja Física
2011,2026-04-17,81,28,2,27.8,21.12,6.68,Crédito,Delivery
2012,2026-04-12,257,17,2,33.8,20.28,13.52,Dinheiro,Loja Física
2013,2026-01-23,57,23,4,99.6,71.72,27.88,Dinheiro,App
2014,2026-02-20,17,1,2,57.8,45.08,12.72,Dinheiro,App
2015,2025-10-27,31,11,2,9.0,6.12,2.88,Débito,App
2016,2026-04-30,32,25,1,18.9,13.61,5.29,Dinheiro,Loja Física
2017,2026-03-31,19,19,3,19.5,12.69,6.81,Crédito,Marketplace
2018,2026-02-06,42,24,4,91.6,64.12,27.48,Dinheiro,Delivery
2019,2025-11-14,22,24,1,22.9,16.03,6.87,Crédito,Marketplace
2020,2026-01-13,180,8,3,28.5,20.52,7.98,Dinheiro,App
2021,2026-03-25,117,28,1,13.9,10.56,3.34,Crédito,Loja Física
2022,2026-03-23,101,26,5,49.5,34.65,14.85,Dinheiro,Loja Física
2023,2026-01-25,27,16,3,56.7,41.4,15.3,Dinheiro,Delivery
2024,2025-12-25,219,23,6,149.4,107.58,41.82,Débito,Loja Física
2025,2025-12-27,189,4,4,75.6,52.92,22.68,Débito,App
2026,2025-12-26,30,30,2,17.8,12.46,5.34,Débito,Loja Física
2027,2026-02-03,117,1,3,86.7,67.62,19.08,Crédito,Loja Física
2028,2026-04-17,128,24,1,22.9,16.03,6.87,Crédito,Loja Física
2029,2025-10-08,93,15,3,12.6,9.06,3.54,Crédito,App
2030,2025-12-04,126,20,4,12.8,8.72,4.08,Débito,Marketplace
2031,2026-01-06,63,22,1,42.9,32.17,10.73,Crédito,App
2032,2026-05-04,106,18,3,53.7,33.3,20.4,Pix,Delivery
2033,2025-12-28,155,23,4,99.6,71.72,27.88,Pix,Delivery
2034,2026-01-18,137,29,2,13.8,8.98,4.82,Crédito,Loja Física
2035,2025-12-03,211,29,6,41.4,26.94,14.46,Dinheiro,App
2036,2025-09-26,71,7,5,28.0,22.4,5.6,Débito,App
2037,2026-03-14,108,18,1,17.9,11.1,6.8,Pix,Delivery
2038,2025-09-15,226,8,4,38.0,27.36,10.64,Crédito,Loja Física
2039,2026-01-11,18,27,2,25.0,17.0,8.0,Pix,Marketplace
2040,2025-11-21,44,27,1,12.5,8.5,4.0,Pix,Marketplace
2041,2026-01-10,196,1,3,86.7,67.62,19.08,Dinheiro,Loja Física
2042,2025-11-02,195,7,2,11.2,8.96,2.24,Dinheiro,Loja Física
2043,2026-02-22,17,10,4,12.8,9.6,3.2,Pix,Loja Física
2044,2026-04-26,173,20,2,6.4,4.36,2.04,Débito,Loja Física
2045,2025-12-02,223,24,5,114.5,80.15,34.35,Crédito,Loja Física
2046,2026-01-25,148,13,4,59.6,41.72,17.88,Dinheiro,Marketplace
2047,2026-01-30,291,24,4,91.6,64.12,27.48,Pix,Delivery
2048,2025-12-12,122,15,2,8.4,6.04,2.36,Crédito,App
2049,2026-03-29,141,22,1,42.9,32.17,10.73,Débito,App
2050,2025-12-01,203,19,1,6.5,4.23,2.27,Pix,App
2051,2025-11-13,129,22,6,257.4,193.02,64.38,Crédito,Loja Física
2052,2025-11-23,165,19,4,26.0,16.92,9.08,Débito,Marketplace
2053,2026-01-02,226,1,1,28.9,22.54,6.36,Dinheiro,Loja Física
2054,2025-12-06,285,16,2,37.8,27.6,10.2,Dinheiro,Loja Física
2055,2026-02-01,142,3,4,20.8,17.04,3.76,Pix,Loja Física
2056,2025-12-27,133,6,4,31.2,25.6,5.6,Pix,Marketplace
2057,2025-10-08,90,8,2,19.0,13.68,5.32,Crédito,Delivery
2058,2025-10-05,20,21,2,33.8,26.36,7.44,Dinheiro,App
2059,2025-09-16,117,18,1,17.9,11.1,6.8,Pix,App
2060,2025-09-10,181,22,5,214.5,160.85,53.65,Crédito,Delivery
2061,2025-12-04,40,4,6,113.4,79.38,34.02,Dinheiro,Loja Física
2062,2026-01-14,122,3,1,5.2,4.26,0.94,Pix,App
2063,2026-04-06,213,27,1,12.5,8.5,4.0,Dinheiro,App
2064,2025-10-12,168,1,5,144.5,112.7,31.8,Pix,App
2065,2025-12-19,192,29,5,34.5,22.45,12.05,Pix,Loja Física
2066,2025-10-17,23,12,3,8.4,5.46,2.94,Débito,Loja Física
2067,2025-10-03,109,20,3,9.6,6.54,3.06,Pix,Delivery
2068,2025-12-11,299,27,1,12.5,8.5,4.0,Débito,Marketplace
2069,2026-03-20,41,21,1,16.9,13.18,3.72,Débito,Marketplace
2070,2026-01-21,63,24,4,91.6,64.12,27.48,Crédito,Marketplace
2071,2026-02-21,267,17,3,50.7,30.42,20.28,Pix,App
2072,2025-10-25,295,27,3,37.5,25.5,12.0,Débito,App
2073,2025-11-07,186,26,2,19.8,13.86,5.94,Dinheiro,App
2074,2026-03-16,124,4,4,75.6,52.92,22.68,Dinheiro,App
2075,2025-09-26,287,12,5,14.0,9.1,4.9,Crédito,App
2076,2026-02-20,118,16,3,56.7,41.4,15.3,Dinheiro,Delivery
2077,2026-01-29,65,27,4,50.0,34.0,16.0,Débito,Marketplace
2078,2026-02-25,71,19,4,26.0,16.92,9.08,Pix,App
2079,2025-12-02,61,11,1,4.5,3.06,1.44,Dinheiro,Marketplace
2080,2026-01-13,295,5,3,14.7,11.46,3.24,Débito,Delivery
2081,2026-04-18,8,15,1,4.2,3.02,1.18,Crédito,Marketplace
2082,2025-11-12,284,25,5,94.5,68.05,26.45,Crédito,Delivery
2083,2026-04-16,221,2,1,8.9,6.68,2.22,Débito,Loja Física
2084,2025-10-09,272,17,4,67.6,40.56,27.04,Dinheiro,App
2085,2025-10-08,286,13,2,29.8,20.86,8.94,Pix,Loja Física
2086,2025-12-01,173,29,6,41.4,26.94,14.46,Crédito,Loja Física
2087,2025-09-24,182,24,4,91.6,64.12,27.48,Dinheiro,Marketplace
2088,2026-03-14,224,27,3,37.5,25.5,12.0,Dinheiro,Delivery
2089,2026-03-12,261,6,1,7.8,6.4,1.4,Débito,Loja Física
2090,2026-02-04,190,19,3,19.5,12.69,6.81,Dinheiro,App
2091,2025-12-27,261,6,6,46.8,38.4,8.4,Pix,Loja Física
2092,2025-11-04,253,10,4,12.8,9.6,3.2,Crédito,Marketplace
2093,2025-11-18,197,11,4,18.0,12.24,5.76,Débito,Delivery
2094,2025-09-16,108,27,4,50.0,34.0,16.0,Pix,App
2095,2025-10-01,146,12,2,5.6,3.64,1.96,Crédito,App
2096,2025-11-15,225,16,2,37.8,27.6,10.2,Débito,App
2097,2026-05-04,133,30,3,26.7,18.69,8.01,Crédito,Delivery
2098,2026-02-23,73,9,1,12.9,8.38,4.52,Débito,Delivery
2099,2025-09-13,21,20,5,16.0,10.9,5.1,Débito,Loja Física
2100,2026-01-09,14,27,2,25.0,17.0,8.0,Débito,App
2101,2026-01-30,228,14,4,34.0,22.76,11.24,Débito,Marketplace
2102,2025-11-20,57,30,1,8.9,6.23,2.67,Dinheiro,Marketplace
2103,2026-01-10,45,9,1,12.9,8.38,4.52,Pix,Loja Física
2104,2025-12-05,41,26,2,19.8,13.86,5.94,Crédito,App
2105,2025-10-16,172,17,3,50.7,30.42,20.28,Dinheiro,Loja Física
2106,2026-03-05,162,23,1,24.9,17.93,6.97,Dinheiro,Loja Física
2107,2026-05-02,267,23,2,49.8,35.86,13.94,Débito,Loja Física
2108,2026-02-15,5,21,1,16.9,13.18,3.72,Débito,Marketplace
2109,2026-04-17,101,8,2,19.0,13.68,5.32,Dinheiro,Delivery
2110,2026-01-08,96,27,3,37.5,25.5,12.0,Pix,Delivery
2111,2025-10-26,46,21,5,84.5,65.9,18.6,Débito,Loja Física
2112,2025-12-26,252,3,6,31.2,25.56,5.64,Débito,Delivery
2113,2025-09-15,135,14,5,42.5,28.45,14.05,Dinheiro,Delivery
2114,2026-02-16,248,12,4,11.2,7.28,3.92,Débito,App
2115,2026-04-09,150,8,3,28.5,20.52,7.98,Dinheiro,Marketplace
2116,2026-02-06,279,12,3,8.4,5.46,2.94,Pix,Loja Física
2117,2025-11-01,148,4,5,94.5,66.15,28.35,Dinheiro,App
2118,2025-11-08,218,22,1,42.9,32.17,10.73,Débito,Marketplace
2119,2025-11-26,59,22,4,171.6,128.68,42.92,Dinheiro,Delivery
2120,2026-03-23,248,29,4,27.6,17.96,9.64,Dinheiro,Delivery
2121,2025-09-13,138,10,5,16.0,12.0,4.0,Débito,Marketplace
2122,2025-09-21,166,18,3,53.7,33.3,20.4,Pix,Marketplace
2123,2025-12-15,227,26,5,49.5,34.65,14.85,Dinheiro,App
2124,2026-04-27,138,2,3,26.7,20.04,6.66,Débito,App
2125,2026-02-15,24,27,2,25.0,17.0,8.0,Dinheiro,Marketplace
2126,2025-11-01,86,19,6,39.0,25.38,13.62,Débito,Loja Física
2127,2026-02-10,169,20,1,3.2,2.18,1.02,Crédito,Loja Física
2128,2026-03-30,47,13,3,44.7,31.29,13.41,Pix,Loja Física
2129,2026-02-20,266,2,1,8.9,6.68,2.22,Pix,Delivery
2130,2025-10-16,275,27,4,50.0,34.0,16.0,Débito,App
2131,2026-03-30,192,6,3,23.4,19.2,4.2,Dinheiro,Delivery
2132,2026-01-25,128,24,1,22.9,16.03,6.87,Crédito,Loja Física
2133,2026-03-18,53,17,5,84.5,50.7,33.8,Dinheiro,Marketplace
2134,2025-09-16,145,6,3,23.4,19.2,4.2,Crédito,Delivery
2135,2026-02-14,127,25,1,18.9,13.61,5.29,Pix,Loja Física
2136,2026-04-02,194,26,3,29.7,20.79,8.91,Débito,App
2137,2026-04-14,40,3,1,5.2,4.26,0.94,Dinheiro,Loja Física
2138,2025-09-09,278,24,5,114.5,80.15,34.35,Débito,Loja Física
2139,2026-03-13,201,19,2,13.0,8.46,4.54,Pix,App
2140,2025-12-23,12,17,4,67.6,40.56,27.04,Pix,Marketplace
2141,2025-10-27,136,4,5,94.5,66.15,28.35,Dinheiro,Marketplace
2142,2025-11-19,48,14,2,17.0,11.38,5.62,Dinheiro,App
2143,2026-01-07,274,10,4,12.8,9.6,3.2,Débito,Marketplace
2144,2025-09-10,202,16,3,56.7,41.4,15.3,Crédito,Marketplace
2145,2025-11-02,13,19,5,32.5,21.15,11.35,Débito,Marketplace
2146,2025-12-09,289,16,1,18.9,13.8,5.1,Pix,App
2147,2025-10-12,43,26,1,9.9,6.93,2.97,Débito,Delivery
2148,2026-04-15,128,16,1,18.9,13.8,5.1,Débito,Marketplace
2149,2026-02-10,243,27,4,50.0,34.0,16.0,Débito,Loja Física
2150,2026-03-21,130,16,4,75.6,55.2,20.4,Pix,App
2151,2026-04-07,19,5,2,9.8,7.64,2.16,Dinheiro,Loja Física
2152,2025-11-13,108,23,6,149.4,107.58,41.82,Dinheiro,Marketplace
2153,2025-11-25,121,21,4,67.6,52.72,14.88,Dinheiro,Marketplace
2154,2026-01-15,42,18,1,17.9,11.1,6.8,Dinheiro,Loja Física
2155,2025-12-11,7,5,2,9.8,7.64,2.16,Crédito,Delivery
2156,2025-10-26,59,15,1,4.2,3.02,1.18,Dinheiro,Marketplace
2157,2025-10-19,269,21,4,67.6,52.72,14.88,Débito,Marketplace
2158,2025-12-17,152,1,1,28.9,22.54,6.36,Dinheiro,App
2159,2026-03-09,139,30,5,44.5,31.15,13.35,Pix,App
2160,2026-01-28,85,21,1,16.9,13.18,3.72,Pix,Delivery
2161,2026-03-30,191,20,5,16.0,10.9,5.1,Pix,Marketplace
2162,2026-01-02,170,7,1,5.6,4.48,1.12,Débito,Marketplace
2163,2025-09-08,214,11,2,9.0,6.12,2.88,Débito,Marketplace
2164,2025-09-23,160,1,2,57.8,45.08,12.72,Débito,Loja Física
2165,2026-01-21,170,15,1,4.2,3.02,1.18,Crédito,Marketplace
2166,2026-02-05,35,6,2,15.6,12.8,2.8,Débito,App
2167,2026-02-13,99,1,2,57.8,45.08,12.72,Pix,Marketplace
2168,2026-02-02,157,24,2,45.8,32.06,13.74,Dinheiro,App
2169,2026-01-27,104,18,1,17.9,11.1,6.8,Débito,Loja Física
2170,2026-03-12,144,7,2,11.2,8.96,2.24,Pix,Loja Física
2171,2025-10-08,268,26,5,49.5,34.65,14.85,Dinheiro,App
2172,2026-01-31,142,25,4,75.6,54.44,21.16,Dinheiro,Delivery
2173,2025-10-19,119,1,2,57.8,45.08,12.72,Crédito,Delivery
2174,2025-10-12,244,6,1,7.8,6.4,1.4,Pix,Loja Física
2175,2026-04-23,71,2,3,26.7,20.04,6.66,Dinheiro,Marketplace
2176,2026-02-23,168,16,2,37.8,27.6,10.2,Crédito,Delivery
2177,2026-01-27,194,13,3,44.7,31.29,13.41,Dinheiro,App
2178,2025-11-24,268,27,4,50.0,34.0,16.0,Crédito,Delivery
2179,2025-10-18,143,21,2,33.8,26.36,7.44,Dinheiro,Marketplace
2180,2026-01-09,129,23,1,24.9,17.93,6.97,Dinheiro,App
2181,2025-10-21,188,1,4,115.6,90.16,25.44,Pix,Marketplace
2182,2025-10-30,287,20,2,6.4,4.36,2.04,Dinheiro,App
2183,2025-10-21,6,30,2,17.8,12.46,5.34,Dinheiro,App
2184,2026-01-18,3,7,4,22.4,17.92,4.48,Pix,App
2185,2025-09-30,189,30,3,26.7,18.69,8.01,Crédito,App
2186,2025-09-14,141,21,4,67.6,52.72,14.88,Dinheiro,Loja Física
2187,2026-03-03,130,23,3,74.7,53.79,20.91,Crédito,Loja Física
2188,2026-04-14,242,23,3,74.7,53.79,20.91,Dinheiro,Marketplace
2189,2025-10-20,280,16,1,18.9,13.8,5.1,Crédito,App
2190,2025-09-13,79,20,2,6.4,4.36,2.04,Débito,Loja Física
2191,2025-12-22,62,27,1,12.5,8.5,4.0,Dinheiro,Loja Física
2192,2025-11-25,279,4,4,75.6,52.92,22.68,Débito,Loja Física
2193,2025-11-30,163,27,2,25.0,17.0,8.0,Pix,Loja Física
2194,2026-05-04,207,22,3,128.7,96.51,32.19,Crédito,Loja Física
2195,2025-10-25,257,27,2,25.0,17.0,8.0,Pix,Loja Física
2196,2025-10-20,23,15,3,12.6,9.06,3.54,Débito,Marketplace
2197,2025-10-20,2,21,3,50.7,39.54,11.16,Pix,App
2198,2025-10-06,239,11,5,22.5,15.3,7.2,Crédito,Marketplace
2199,2025-09-28,47,4,2,37.8,26.46,11.34,Crédito,Delivery
2200,2025-11-26,11,19,2,13.0,8.46,4.54,Crédito,Delivery
2201,2026-02-16,236,12,1,2.8,1.82,0.98,Débito,App
2202,2026-04-08,98,22,1,42.9,32.17,10.73,Pix,Loja Física
2203,2025-12-12,147,23,2,49.8,35.86,13.94,Pix,Delivery
2204,2026-01-28,212,11,1,4.5,3.06,1.44,Débito,App
2205,2026-04-20,91,7,2,11.2,8.96,2.24,Pix,Marketplace
2206,2025-11-12,251,3,4,20.8,17.04,3.76,Pix,App
2207,2026-03-22,268,21,4,67.6,52.72,14.88,Débito,Loja Física
2208,2026-04-07,198,19,1,6.5,4.23,2.27,Débito,Marketplace
2209,2025-12-03,148,21,2,33.8,26.36,7.44,Pix,App
2210,2025-09-29,108,17,3,50.7,30.42,20.28,Débito,Marketplace
2211,2025-11-11,60,2,6,53.4,40.08,13.32,Débito,Marketplace
2212,2025-10-11,166,15,3,12.6,9.06,3.54,Dinheiro,Loja Física
2213,2025-11-27,54,23,4,99.6,71.72,27.88,Crédito,Delivery
2214,2025-12-22,172,16,4,75.6,55.2,20.4,Crédito,Delivery
2215,2026-04-27,157,12,1,2.8,1.82,0.98,Dinheiro,Delivery
2216,2026-03-17,225,1,5,144.5,112.7,31.8,Dinheiro,Marketplace
2217,2026-03-12,243,13,2,29.8,20.86,8.94,Pix,App
2218,2026-02-06,248,11,3,13.5,9.18,4.32,Pix,Loja Física
2219,2026-05-01,120,29,3,20.7,13.47,7.23,Crédito,Marketplace
2220,2025-12-24,138,25,6,113.4,81.66,31.74,Dinheiro,Loja Física
2221,2025-10-17,86,17,3,50.7,30.42,20.28,Débito,Delivery
2222,2025-10-09,171,22,1,42.9,32.17,10.73,Crédito,App
2223,2026-03-27,73,25,3,56.7,40.83,15.87,Dinheiro,Marketplace
2224,2025-10-18,1,15,2,8.4,6.04,2.36,Débito,Delivery
2225,2025-11-22,42,10,2,6.4,4.8,1.6,Débito,Delivery
2226,2025-12-26,126,3,2,10.4,8.52,1.88,Pix,Loja Física
2227,2026-01-06,177,6,1,7.8,6.4,1.4,Dinheiro,Marketplace
2228,2026-03-03,242,7,4,22.4,17.92,4.48,Dinheiro,Delivery
2229,2026-03-20,50,30,4,35.6,24.92,10.68,Débito,App
2230,2026-03-20,69,30,4,35.6,24.92,10.68,Pix,App
2231,2026-04-03,218,22,3,128.7,96.51,32.19,Dinheiro,Loja Física
2232,2025-12-03,14,16,2,37.8,27.6,10.2,Débito,Delivery
2233,2025-12-09,175,12,6,16.8,10.92,5.88,Crédito,Marketplace
2234,2026-04-28,118,3,1,5.2,4.26,0.94,Dinheiro,Delivery
2235,2025-09-17,155,7,4,22.4,17.92,4.48,Crédito,App
2236,2025-12-13,93,21,5,84.5,65.9,18.6,Débito,App
2237,2025-11-24,247,13,1,14.9,10.43,4.47,Pix,Marketplace
2238,2025-10-21,204,6,5,39.0,32.0,7.0,Crédito,Marketplace
